id,userid,uploaded_time,QR Scanner,Machine ID,Original Factory,Original Sub Factory,Original Line,Original Section,Operation,New Section,New Line,New Sub Factory,New Factory,Approval,Final Factory,Final Sub Factory,Final New Line,Final Section,Cost,Budget For Maintainance ,SourceSheet
2110,Naveen S,2025-02-06 12:37:12,"{""machine_id"":""DF 154_8D0QJ06094""}",DF 154_8D0QJ06094,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Back,1000,50,Line 7
2109,Naveen S,2025-02-06 12:36:53,"{""machine_id"":""DF 155_8D0QH0505""}",DF 155_8D0QH0505,Laguna Clothing A,Factory-2,Line-4,Back,,Back,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Back,1000,50,Line 7
2108,Naveen S,2025-02-06 12:35:34,"{""machine_id"":""DF 136_8D0QL03420""}",DF 136_8D0QL03420,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Sleeve,1000,50,Line 7
2107,Naveen S,2025-02-06 12:34:35,"{""machine_id"":""BH 026_PL0QL00757""}",BH 026_PL0QL00757,Laguna Clothing A,Factory-2,Line-5,Front,,Sleeve,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Sleeve,4000,200,Line 7
2105,Naveen S,2025-02-06 12:30:22,"{""machine_id"":""BH 025_PL0QL00729""}",BH 025_PL0QL00729,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,4000,200,Line 7
2104,Naveen S,2025-02-06 12:29:59,"{""machine_id"":""EC 023_PD2RA00009""}",EC 023_PD2RA00009,Laguna Clothing A,Factory-2,Line-4,Sleeve,,Sleeve,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Sleeve,,0,Line 7
2103,Naveen S,2025-02-06 12:29:37,"{""machine_id"":""DF 133_8D0QL03440""}",DF 133_8D0QL03440,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Cuff,1000,50,Line 7
2102,Naveen S,2025-02-06 12:29:17,"{""machine_id"":""DF 134_8D0QE03442""}",DF 134_8D0QE03442,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Cuff,1000,50,Line 7
2101,Naveen S,2025-02-06 12:28:00,"{""machine_id"":""NF 132_2D3HK00068""}",NF 132_2D3HK00068,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,2000,100,Line 7
2100,Naveen S,2025-02-06 12:27:37,"{""machine_id"":""DF 148_8D0QL03410""}",DF 148_8D0QL03410,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,1000,50,Line 7
2099,Naveen S,2025-02-06 12:26:53,"{""machine_id"":""DF 167_8D0QJ06144""}",DF 167_8D0QJ06144,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,1000,50,Line 7
2098,Naveen S,2025-02-06 12:26:06,"{""machine_id"":""EC 019_2D2QL00011""}",EC 019_2D2QL00011,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,,0,Line 7
2097,Naveen S,2025-02-06 12:25:37,"{""machine_id"":""BH 024_PL0QG00100""}",BH 024_PL0QG00100,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,4000,200,Line 7
2096,Naveen S,2025-02-06 12:25:09,"{""machine_id"":""NF 112_2D3HK00030""}",NF 112_2D3HK00030,Laguna Clothing A,Factory-3,Line-7,Cuff,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,2000,100,Line 7
2095,Naveen S,2025-02-06 12:23:58,"{""machine_id"":""NF 161_2D3GC00380""}",NF 161_2D3GC00380,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,2000,100,Line 7
2094,Naveen S,2025-02-06 12:23:29,"{""machine_id"":""DF 135_8D0QJ06231""}",DF 135_8D0QJ06231,Laguna Clothing A,Factory-3,Line-7,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,1000,50,Line 7
2093,Naveen S,2025-02-06 12:22:43,"{""machine_id"":""NF 119_2D3HJ00250""}",NF 119_2D3HJ00250,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,2000,100,Line 7
2092,Naveen S,2025-02-06 12:21:18,"{""machine_id"":""DF 177_8D0QH00532""}",DF 177_8D0QH00532,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,1000,50,Line 7
2087,Lingesh,2025-02-04 19:19:25,"{""machine_id"":""NS IT 036_3307""}",NS IT 036_3307,Laguna Clothing A,Factory-3,line-8,Back,,Back,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Back,,0,Line 7
2086,Lingesh,2025-02-04 19:18:26,"{""machine_id"":""Front Press Single Head M/C 002_362""}",Front Press Single Head M/C 002_362,Laguna Clothing A,Factory-3,Line-6,Front,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,,0,Line 7
2077,Harish,2025-02-03 17:45:25,"{""machine_id"":""SR IT 017_270""}",SR IT 017_270,Laguna Clothing A,Factory-3,line-8,,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2076,Harish,2025-02-03 17:45:03,"{""machine_id"":""THREAD SUCKING M/C 006_SS 01""}",THREAD SUCKING M/C 006_SS 01,Laguna Clothing A,Factory-2,Line-4,Finishing,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2075,Harish,2025-02-03 17:44:23,"{""machine_id"":""SR IT 022_266""}",SR IT 022_266,Laguna Clothing A,Factory-3,line-8,,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2074,Harish,2025-02-03 17:43:45,"{""machine_id"":""SR IT 021_269""}",SR IT 021_269,Laguna Clothing A,Factory-3,line-8,,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2073,Harish,2025-02-03 17:43:18,"{""machine_id"":""SR IT 020_271""}",SR IT 020_271,Laguna Clothing A,Factory-3,line-8,,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2072,Harish,2025-02-03 17:42:59,"{""machine_id"":""SR IT 019_274""}",SR IT 019_274,Laguna Clothing A,Factory-3,line-8,,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2071,Harish,2025-02-03 17:42:26,"{""machine_id"":""Folding table  028_1769""}",Folding table  028_1769,Laguna Clothing A,Factory-2,Line-4,Finishing,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2070,Harish,2025-02-03 17:42:06,"{""machine_id"":""Folding table  022_1765""}",Folding table  022_1765,Laguna Clothing A,Factory-2,Line-4,Finishing,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2069,Harish,2025-02-03 17:41:43,"{""machine_id"":""Folding table  026_125""}",Folding table  026_125,Laguna Clothing A,Factory-2,Line-4,Finishing,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2068,Harish,2025-02-03 17:41:18,"{""machine_id"":""Folding table  014_1757""}",Folding table  014_1757,Laguna Clothing A,2nd floor,2ND FLOOR,2ND FLOOR,,Finishing,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Finishing,,0,Line 7
2067,Harish,2025-02-03 17:40:22,"{""machine_id"":""NS IT 027_3314""}",NS IT 027_3314,Laguna Clothing A,Factory-2,Line-4,Front,,Back,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Back,,0,Line 7
2066,Harish,2025-02-03 17:39:48,"{""machine_id"":""RD IT 020_11D32362""}",RD IT 020_11D32362,Laguna Clothing A,Factory-2,Line-4,Cuff,,Back,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Back,,0,Line 7
2065,Harish,2025-02-03 17:39:19,"{""machine_id"":""SR IT 004_043""}",SR IT 004_043,Laguna Clothing A,Factory-3,line-8,,,Sleeve,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Sleeve,,0,Line 7
2064,Harish,2025-02-03 17:38:34,"{""machine_id"":""ROTARY PRESSING M/C 005_1119""}",ROTARY PRESSING M/C 005_1119,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Sleeve,4300,215,Line 7
2063,Harish,2025-02-03 17:37:55,"{""machine_id"":""RD IT 014_......""}",RD IT 014_......,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Cuff,,0,Line 7
2062,Harish,2025-02-03 17:37:04,"{""machine_id"":""CUFF BLOCKIM M/C 003_2893""}",CUFF BLOCKIM M/C 003_2893,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Cuff,4200,210,Line 7
2061,Harish,2025-02-03 17:35:40,"{""machine_id"":""NS IT 020_3309""}",NS IT 020_3309,Laguna Clothing A,Factory-3,Line-6,Finishing,,Back,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Back,,0,Line 7
2060,Harish,2025-02-03 17:35:12,"{""machine_id"":""RD IT 016_12H36215""}",RD IT 016_12H36215,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,,0,Line 7
2059,Harish,2025-02-03 17:34:50,"{""machine_id"":""NS IT 036_3307""}",NS IT 036_3307,Laguna Clothing A,Factory-2,Line-4,Front,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,,0,Line 7
2058,Harish,2025-02-03 17:32:49,"{""machine_id"":""NS IT 017_3300""}",NS IT 017_3300,Laguna Clothing A,Factory-2,Line-5,Collar,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,,0,Line 7
2057,Harish,2025-02-03 17:32:30,"{""machine_id"":""SELF FOLDING M/C 004_186""}",SELF FOLDING M/C 004_186,Laguna Clothing A,Factory-2,Line-4,Collar,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,14000,700,Line 7
2056,Harish,2025-02-03 17:31:58,"{""machine_id"":""Front Press Single Head M/C 003_360""}",Front Press Single Head M/C 003_360,Laguna Clothing A,Factory 1,Line-3,Front,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,,0,Line 7
2055,Harish,2025-02-03 17:31:28,"{""machine_id"":""RD IT 018_12G36109""}",RD IT 018_12G36109,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,,0,Line 7
2054,Harish,2025-02-03 17:30:30,"{""machine_id"":""RD IT 004_....""}",RD IT 004_....,Laguna Clothing A,Factory-2,Line-4,Collar,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,,0,Line 7
2042,Sukumar,2025-02-03 17:08:17,"{""machine_id"":""NF 114_2D3BE00254""}",NF 114_2D3BE00254,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Cuff,2000,100,Line 7
2011,Sukumar,2025-02-03 16:05:34,"{""machine_id"":""FOA 30_3M8QL00141""}",FOA 30_3M8QL00141,Laguna Clothing A,2nd floor,2ND FLOOR,2ND FLOOR,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,3000,150,Line 7
1998,Sukumar,2025-02-03 16:00:47,"{""machine_id"":""Wrapping 08_BFS-S145""}",Wrapping 08_BFS-S145,Laguna Clothing A,2nd floor,2ND FLOOR,2ND FLOOR,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,5000,250,Line 7
1997,Sukumar,2025-02-03 16:00:25,"{""machine_id"":""DF 132_8D0QL03424""}",DF 132_8D0QL03424,Laguna Clothing A,Factory-3,Line-7,Sleeve,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1994,Sukumar,2025-02-03 15:59:48,"{""machine_id"":""CA 015_2D4FJ00330""}",CA 015_2D4FJ00330,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,,0,Line 7
1992,Sukumar,2025-02-03 15:59:27,"{""machine_id"":""NF 152_2D3GH00234""}",NF 152_2D3GH00234,Laguna Clothing A,2nd floor,2ND FLOOR,2ND FLOOR,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1990,Sukumar,2025-02-03 15:58:48,"{""machine_id"":""NF 160_2D3GH00226""}",NF 160_2D3GH00226,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1989,Sukumar,2025-02-03 15:58:21,"{""machine_id"":""DNCS 020_7321222""}",DNCS 020_7321222,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2500,125,Line 7
1987,Sukumar,2025-02-03 15:57:56,"{""machine_id"":""DNCS 026_3M1JD01266""}",DNCS 026_3M1JD01266,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2500,125,Line 7
1984,Sukumar,2025-02-03 15:57:24,"{""machine_id"":""DF 153_8D0QL03428""}",DF 153_8D0QL03428,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1981,Sukumar,2025-02-03 15:56:58,"{""machine_id"":""DF 096_8D0RB02943""}",DF 096_8D0RB02943,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1978,Sukumar,2025-02-03 15:56:33,"{""machine_id"":""DF 172_8D0QH00499""}",DF 172_8D0QH00499,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1976,Sukumar,2025-02-03 15:56:11,"{""machine_id"":""NF 136_2D3GJ00010""}",NF 136_2D3GJ00010,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1974,Sukumar,2025-02-03 15:55:34,"{""machine_id"":""OL 048_0258674""}",OL 048_0258674,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1970,Sukumar,2025-02-03 15:54:41,"{""machine_id"":""NF 133_2D3GH00245""}",NF 133_2D3GH00245,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1968,Sukumar,2025-02-03 15:54:14,"{""machine_id"":""BS 024_2L1RE00243""}",BS 024_2L1RE00243,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,3900,195,Line 7
1965,Sukumar,2025-02-03 15:53:31,"{""machine_id"":""BS 047_2L1QM01791""}",BS 047_2L1QM01791,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,3900,195,Line 7
1962,Sukumar,2025-02-03 15:52:53,"{""machine_id"":""NF 159_2D3HJ00254""}",NF 159_2D3HJ00254,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1959,Sukumar,2025-02-03 15:52:20,"{""machine_id"":""NF 056_2D3HJ00474""}",NF 056_2D3HJ00474,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1958,Sukumar,2025-02-03 15:51:23,"{""machine_id"":""DF 179_8D0QJ06178""}",DF 179_8D0QJ06178,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1957,Sukumar,2025-02-03 15:50:47,"{""machine_id"":""DF 128_8D0QJ06151""}",DF 128_8D0QJ06151,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1956,Sukumar,2025-02-03 15:50:25,"{""machine_id"":""DF 178_8D0QM03898""}",DF 178_8D0QM03898,Laguna Clothing A,Sampling Section,SAMPLING SEC,SAMPLING SEC,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1955,Sukumar,2025-02-03 15:49:53,"{""machine_id"":""DF 140_8D0QM03894""}",DF 140_8D0QM03894,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1954,Sukumar,2025-02-03 15:49:17,"{""machine_id"":""NF 157_2D3GH00240""}",NF 157_2D3GH00240,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1953,Sukumar,2025-02-03 15:48:49,"{""machine_id"":""DNCS 012_2220707""}",DNCS 012_2220707,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2500,125,Line 7
1952,Sukumar,2025-02-03 15:48:13,"{""machine_id"":""NF 140_2D3HK00191""}",NF 140_2D3HK00191,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1951,Sukumar,2025-02-03 15:47:44,"{""machine_id"":""CA 012_2D4FJ00168""}",CA 012_2D4FJ00168,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,,0,Line 7
1950,Sukumar,2025-02-03 15:47:21,"{""machine_id"":""NF 134_2D3HJ00242""}",NF 134_2D3HJ00242,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1949,Sukumar,2025-02-03 15:46:53,"{""machine_id"":""NF 153_2D3HK00079""}",NF 153_2D3HK00079,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1948,Sukumar,2025-02-03 15:46:27,"{""machine_id"":""CA 011_2D4FJ00162""}",CA 011_2D4FJ00162,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,,0,Line 7
1947,Sukumar,2025-02-03 15:45:53,"{""machine_id"":""DF 144_8D0QJ06080""}",DF 144_8D0QJ06080,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1946,Sukumar,2025-02-03 15:45:31,"{""machine_id"":""NF 210_2D3GJ00005""}",NF 210_2D3GJ00005,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1945,Sukumar,2025-02-03 15:45:08,"{""machine_id"":""DNCS 014_1220754""}",DNCS 014_1220754,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2500,125,Line 7
1944,Sukumar,2025-02-03 15:44:44,"{""machine_id"":""NF 131_2D3HK00043""}",NF 131_2D3HK00043,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1943,Sukumar,2025-02-03 15:44:07,"{""machine_id"":""DF 137_8D0QK00176""}",DF 137_8D0QK00176,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1942,Sukumar,2025-02-03 15:43:39,"{""machine_id"":""DF 299_8D0QM03881""}",DF 299_8D0QM03881,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,1000,50,Line 7
1941,Sukumar,2025-02-03 15:43:12,"{""machine_id"":""POST BED M/C 008_035""}",POST BED M/C 008_035,Laguna Clothing A,Factory-2,Line-4,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,,0,Line 7
1940,Sukumar,2025-02-03 15:42:40,"{""machine_id"":""NF 128_2D3GC00181""}",NF 128_2D3GC00181,Laguna Clothing A,Factory-3,Line-7,Assembly,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,2000,100,Line 7
1492,Jeevaraj P,2024-12-25 12:16:37,,NS IT 014_3295,Laguna Clothing A,Factory-2,Line-4,Front,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,,0,Line 7
1453,Jeevaraj P,2024-12-24 11:47:30,,BS 040_2L1QJ01719,Laguna Clothing A,Factory-3,Line-7,,,Sleeve,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Sleeve,3900,195,Line 7
1452,Jeevaraj P,2024-12-24 11:47:00,,Bartack 003_2L1NB00614,Laguna Clothing A,Factory-3,Line-7,Front,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,,0,Line 7
1451,Jeevaraj P,2024-12-24 11:46:36,,BS 026_2L1ME02868,Laguna Clothing A,Factory-3,Line-7,Cuff,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,3900,195,Line 7
1450,Jeevaraj P,2024-12-24 11:46:20,,BS 026_2L1ME02868,Laguna Clothing A,Factory-3,Line-7,Cuff,,Assembly,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Assembly,3900,195,Line 7
1449,Jeevaraj P,2024-12-24 11:45:45,,BH 050_PL0QL00759,Laguna Clothing A,Factory-3,Line-7,Cuff,,Collar,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Collar,4000,200,Line 7
1448,Jeevaraj P,2024-12-24 11:44:12,,BS 041_2L1MA1979,Laguna Clothing A,Factory-3,Line-7,Assembly,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,3900,195,Line 7
1447,Jeevaraj P,2024-12-24 11:43:45,,BH 045_PL0QL00754,Laguna Clothing A,Factory-3,Line-7,Front,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,4000,200,Line 7
1446,Jeevaraj P,2024-12-24 11:43:28,,BH 035_PL0QG00096,Laguna Clothing A,Factory 1,Line-2,Cuff,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,4000,200,Line 7
1445,Jeevaraj P,2024-12-24 11:43:07,,BH 049_PL0TF00008,Laguna Clothing A,Factory-2,Line-5,Front,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,4000,200,Line 7
1444,Jeevaraj P,2024-12-24 11:42:49,,BH 048_PL0DF00006,Laguna Clothing A,Factory-2,Line-5,Front,,Front,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Front,4000,200,Line 7
1443,Jeevaraj P,2024-12-24 11:42:17,,BH 044_PL0RG00221,Laguna Clothing A,Factory-3,Line-7,Front,,Cuff,Line-7,Factory-3,Laguna Clothing A,Approved,Laguna Clothing A,Factory-3,Line-7,Cuff,4000,200,Line 7
